,id,popularity,release_date,title,vote_average,vote_count,release_year,release_month
1714,12,28.262,2003-05-30,Finding Nemo,7.8,11122,2003.0,5.0
1715,570251,0.6,2007-12-06,Finding Nemo Submarine Voyage,0.0,0,2007.0,12.0
1716,127380,13.861,2016-06-16,Finding Dory,7.0,7574,2016.0,6.0
1717,153,12.403,2003-08-31,Lost in Translation,7.4,3330,2003.0,8.0
1718,369665,1.4,2015-11-22,Trevor Noah: Lost In Translation,7.0,6,2015.0,11.0
1719,113149,1.17,2004-02-03,Lost on Location: Behind the Scenes of 'Lost in Translation',8.0,2,2004.0,2.0
1720,447397,0.6,2015-08-19,Once Upon a Time... Lost in Translation,0.0,0,2015.0,8.0
1721,2260,5.419,2003-05-30,Capturing the Friedmans,7.4,166,2003.0,5.0
1722,122,37.259,2003-12-01,The Lord of the Rings: The Return of the King,8.4,12687,2003.0,12.0
1723,1361,1.977,1980-05-11,The Return of the King,5.3,13,1980.0,5.0
1724,12698,4.638,2003-12-09,The Fog of War,7.9,114,2003.0,12.0
1725,2771,8.106,2003-08-15,American Splendor,7.2,189,2003.0,8.0
1726,1376,4.073,2002-05-21,Sweet Sixteen,7.0,85,2002.0,5.0
1727,78552,3.381,1983-03-18,Sweet Sixteen,5.0,22,1983.0,3.0
1728,407462,1.09,1986-03-05,Sweet Sixteen,0.0,0,1986.0,3.0
1729,124825,1.4,1973-05-18,Secrets of Sweet Sixteen,10.0,1,1973.0,5.0
1730,171877,1.151,1999-03-26,Sweet Little Sixteen,5.8,2,1999.0,3.0
1731,127745,1.466,1977-08-12,La compagna di banco,5.5,7,1977.0,8.0
1732,411757,0.6,2016-08-05,Sweet Sixteen,8.7,3,2016.0,8.0
1733,158600,0.6,2008-04-15,Boston Celtics: 1985-1986 NBA Champions - Sweet Sixteen,0.0,0,2008.0,4.0
1734,390247,0.6,1930-04-19,Sixteen Sweeties,0.0,0,1930.0,4.0
1735,71097,2.445,1974-05-10,Bibi,6.5,2,1974.0,5.0
1736,25461,2.059,2002-05-16,Raising Victor Vargas,7.4,24,2002.0,5.0
1737,8439,3.395,2002-10-22,Bus 174,7.6,54,2002.0,10.0
1738,33222,2.189,2003-03-07,The Revolution Will Not Be Televised,7.7,26,2003.0,3.0
1739,11516,3.562,2001-12-12,Winged Migration,7.4,78,2001.0,12.0
1740,2056,8.973,2003-01-26,The Station Agent,7.5,300,2003.0,1.0
1741,5168,2.611,2002-05-19,To Be and to Have,7.4,46,2002.0,5.0
1742,433893,0.6,2004-01-01,Chapel of the Bells Wedding Chapel Exposure: To Have and To Hold,0.0,0,2004.0,1.0
1743,69872,2.784,1972-08-04,Your Vice Is a Locked Room and Only I Have the Key,6.4,30,1972.0,8.0
1744,9662,7.236,2003-06-11,The Triplets of Belleville,7.4,420,2003.0,6.0
1745,3472,8.324,2002-09-05,Dirty Pretty Things,7.0,192,2002.0,9.0
1746,14770,1.262,2003-09-19,Festival Express,6.4,10,2003.0,9.0
1747,1584,11.861,2003-10-03,School of Rock,6.9,2813,2003.0,10.0
1748,513923,0.881,,School of Rock: The Musical,10.0,1,,
1749,38643,1.289,2003-09-07,Los Angeles Plays Itself,7.6,20,2003.0,9.0
1750,21189,6.594,2002-02-11,Lost in La Mancha,7.0,108,2002.0,2.0
1751,113,6.505,2003-09-19,"Spring, Summer, Fall, Winter... and Spring",7.8,425,2003.0,9.0
1752,13537,7.797,2003-11-14,Shattered Glass,6.8,180,2003.0,11.0
1753,85690,0.682,2002-10-31,Shattered Glass,5.7,3,2002.0,10.0
1754,279632,0.6,2014-02-01,Shattered Glass,0.0,0,2014.0,2.0
1755,598,13.104,2002-02-05,City of God,8.4,3175,2002.0,2.0
1756,300605,1.9,2013-10-05,City of God – 10 Years Later,7.0,32,2013.0,10.0
1757,11659,5.473,2003-05-19,The Best of Youth,8.3,199,2003.0,5.0
1758,509279,0.6,1995-01-01,The Best of Flipside Video #5: Seven Seconds & Youth Brigade Live!,0.0,0,1995.0,1.0
1759,37939,1.862,1963-04-21,Youth of the Beast,6.9,29,1963.0,4.0
1760,1088,8.248,2003-01-30,Whale Rider,7.4,170,2003.0,1.0
1761,8094,7.289,2002-10-24,The Magdalene Sisters,7.7,168,2002.0,10.0
1762,80299,1.429,2011-10-28,Man on the Train,5.6,7,2011.0,10.0
1763,276195,0.6,1958-06-11,The Man on the Train,9.0,1,1958.0,6.0
1764,22016,2.83,2002-09-02,Man on the Train,6.8,39,2002.0,9.0
1765,348,19.616,1979-05-25,Alien,8.1,7282,1979.0,5.0
1766,2787,8.906,2000-02-18,Pitch Black,6.8,2550,2000.0,2.0
1767,10712,7.253,2002-09-02,Far from Heaven,7.1,243,2002.0,9.0
1768,10511,6.423,2003-10-31,In America,7.3,153,2003.0,10.0
1769,12121,6.036,1993-05-27,Made in America,5.4,143,1993.0,5.0
1770,311,12.086,1984-05-23,Once Upon a Time in America,8.4,2135,1984.0,5.0
1771,43560,2.97,1984-12-01,Vacanze in America,5.9,59,1984.0,12.0
1772,377462,4.609,2016-05-20,O.J.: Made in America,8.5,112,2016.0,5.0
1773,347630,2.97,2016-09-26,Laid in America,5.9,41,2016.0,9.0
1774,28682,2.92,1977-01-05,Emanuelle in America,4.7,23,1977.0,1.0
1775,63437,2.744,1997-08-02,Telling Lies In America,5.8,13,1997.0,8.0
1776,534355,1.4,2002-03-09,Lost in America,0.0,0,2002.0,3.0
1777,401743,4.605,2017-03-24,The Most Hated Woman in America,5.9,79,2017.0,3.0
1778,10620,6.522,1997-02-01,Once Upon a Time in China and America,5.9,36,1997.0,2.0
1779,9369,10.087,1994-09-27,Asterix Conquers America,6.1,258,1994.0,9.0
1780,27223,1.838,1985-03-15,Lost in America,7.4,47,1985.0,3.0
1781,3179,6.948,1996-12-15,Beavis and Butt-Head Do America,6.6,274,1996.0,12.0
1782,21246,1.661,2005-10-21,Kids in America,5.9,22,2005.0,10.0
1783,439601,1.619,2017-05-05,CIA: Comrade In America,6.1,13,2017.0,5.0
1784,31907,1.89,1997-11-15,Don King: Only in America,6.5,6,1997.0,11.0
1785,24676,2.558,2006-05-09,Fatal Contact: Bird Flu in America,4.6,10,2006.0,5.0
1786,168387,1.247,1967-10-27,An Italian in America,5.3,3,1967.0,10.0
1787,13834,1.4,2005-01-01,Missing in America,6.0,12,2005.0,1.0
1788,322,10.775,2003-10-07,Mystic River,7.7,2879,2003.0,10.0
1789,458741,4.889,2017-12-22,Mayaanadhi,7.8,14,2017.0,12.0
1790,28219,2.665,2004-05-28,Baadasssss!,7.3,19,2004.0,5.0
1791,67083,1.74,2002-01-01,BaadAsssss Cinema,6.2,9,2002.0,1.0
1792,5822,2.727,1971-04-23,Sweet Sweetback's Baadasssss Song,5.3,34,1971.0,4.0
1793,440880,0.6,,Baadasssss Grandkids,0.0,0,,
1794,55650,3.252,2003-12-01,Saraband,7.0,32,2003.0,12.0
1795,442162,1.4,2003-12-03,Behind Saraband,0.0,0,2003.0,12.0
1796,80216,0.69,1948-10-04,Saraband for Dead Lovers,7.0,1,1948.0,10.0
1797,290545,0.6,1997-10-24,Sarabande,0.0,0,1997.0,10.0
1798,404318,0.6,1953-01-01,Sarabande,0.0,0,1953.0,1.0
1799,303812,0.6,2008-09-05,Sarabande,0.0,0,2008.0,9.0
1800,51927,1.4,2002-09-09,Stevie,6.4,17,2002.0,9.0
1801,42210,0.785,1978-01-01,Stevie,7.8,4,1978.0,1.0
1802,115241,0.73,2008-01-01,Stevie,4.4,4,2008.0,1.0
1803,430197,1.4,2016-02-25,Stevie D,5.3,3,2016.0,2.0
1804,347558,0.6,,Stevie G,7.0,1,,
1805,56298,1.272,2004-09-14,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,7.3,6,2004.0,9.0
1806,38121,0.6,2009-03-10,Stevie Wonder: Live At Last,6.2,5,2009.0,3.0
1807,71378,0.6,1987-05-05,Stevie Nicks: Live at Red Rocks,8.5,2,1987.0,5.0
1808,67225,0.6,1987-01-01,Stevie Ray Vaughan - Boogie With Stevie,0.0,0,1987.0,1.0
1809,398570,0.6,,Stevie Nicks - VH1 Storytellers,0.0,0,,
1810,409883,0.6,,Stevie Wonder - Live at Last,0.0,0,,
1811,265221,0.6,2010-06-01,Stevie Wonder - BBC at Glastonbury,0.0,0,2010.0,6.0
1812,69749,0.6,2009-03-31,Stevie Nicks: Live in Chicago,6.8,3,2009.0,3.0
1813,337160,0.6,1973-01-01,Stevie Wonder: Beat Club Live,0.0,0,1973.0,1.0
1814,184837,0.6,2013-04-15,Stevie Nicks: In Your Dreams,7.0,1,2013.0,4.0
1815,113242,0.6,,Stevie Ray Vaughan Crossfire-live,0.0,0,,
1816,88837,0.6,1990-01-30,MTV Unplugged: Stevie Ray Vaughan with Joe Satriani,0.0,0,1990.0,1.0
1817,40677,0.661,1995-10-31,Stevie Ray Vaughan: Live from Austin Texas,4.3,2,1995.0,10.0
1818,45536,0.6,1985-01-01,Stevie Ray Vaughan Live in Japan,5.3,3,1985.0,1.0
1819,494919,0.6,,Stevie Nicks: Through the Looking Glass,7.0,1,,
1820,170,14.502,2002-10-31,28 Days Later,7.2,3145,2002.0,10.0
1821,457513,0.6,,Pure Rage: The Making of '28 Days Later',0.0,0,,
1822,13370,6.309,2003-04-16,A Mighty Wind,6.9,113,2003.0,4.0
1823,13398,7.419,2003-12-29,Tokyo Godfathers,7.9,338,2003.0,12.0
1824,8619,19.965,2003-11-14,Master and Commander: The Far Side of the World,7.1,1422,2003.0,11.0
1825,10330,9.825,2003-08-03,Freaky Friday,6.2,1896,2003.0,8.0
1826,16084,7.781,1976-12-17,Freaky Friday,6.2,104,1976.0,12.0
1827,505904,3.532,2018-08-10,Freaky Friday,5.4,31,2018.0,8.0
1828,196257,1.6,1995-05-06,Freaky Friday,5.9,12,1995.0,5.0
1829,24,24.546,2003-10-10,Kill Bill: Vol. 1,7.9,8959,2003.0,10.0
1830,11423,8.484,2003-04-24,Memories of Murder,8.1,801,2003.0,4.0
1831,305603,0.9,1990-07-31,Memories of Murder,6.5,2,1990.0,7.0
1832,55894,1.37,2010-05-29,Zatoichi: The Last,4.4,8,2010.0,5.0
1833,54272,2.121,1964-12-30,Adventures of Zatoichi,6.6,18,1964.0,12.0
1834,54280,1.662,1968-08-10,Zatoichi and the Fugitives,6.6,12,1968.0,8.0
1835,16692,4.718,1962-04-18,The Tale of Zatoichi,7.2,47,1962.0,4.0
1836,54278,3.13,1967-08-12,Zatoichi the Outlaw,6.8,14,1967.0,8.0
1837,54275,1.889,1965-12-24,Zatoichi and the Chess Expert,6.2,14,1965.0,12.0
1838,54306,2.491,1972-09-02,Zatoichi in Desperation,7.0,11,1972.0,9.0
1839,40644,2.479,1989-02-04,Zatoichi,6.3,17,1989.0,2.0
1840,54266,1.912,1964-11-17,"Fight, Zatoichi, Fight",6.9,21,1964.0,11.0
1841,54276,1.776,1966-08-12,Zatoichi's Pilgrimage,7.4,18,1966.0,8.0
1842,54265,2.25,1964-07-11,Zatoichi's Flashing Sword,6.7,21,1964.0,7.0
1843,54281,1.709,1968-12-28,Samaritan Zatoichi,6.4,14,1968.0,12.0
1844,42601,2.135,1970-01-15,Zatoichi Meets Yojimbo,7.1,26,1970.0,1.0
1845,21410,1.952,1966-05-03,Zatoichi's Vengeance,6.3,15,1966.0,5.0
1846,18511,1.471,1963-08-09,Zatoichi the Fugitive,7.1,20,1963.0,8.0
1847,54307,1.532,1973-04-21,Zatoichi's Conspiracy,6.8,12,1973.0,4.0
1848,54277,1.524,1967-01-03,Zatoichi's Cane Sword,7.4,16,1967.0,1.0
1849,54273,1.747,1965-04-03,Zatoichi's Revenge,6.6,16,1965.0,4.0
1850,54284,1.427,1972-01-15,Zatoichi at Large,6.6,12,1972.0,1.0
1851,16693,2.076,1962-10-12,The Tale of Zatoichi Continues,7.2,30,1962.0,10.0
1852,8198,6.206,2002-11-22,The Quiet American,6.8,128,2002.0,11.0
1853,85514,1.424,1958-02-08,The Quiet American,5.7,11,1958.0,2.0
1854,425591,5.135,2017-01-19,I Don't Feel at Home in This World Anymore,6.6,556,2017.0,1.0
1855,36791,1.611,2002-11-17,In This World,6.9,19,2002.0,11.0
1856,297050,1.095,2011-08-05,In a Corner of This World,0.0,0,2011.0,8.0
1857,359142,1.246,2014-08-06,Backstreet Boys: In A World Like This Japan Tour 2013,9.3,2,2014.0,8.0
1858,378108,5.746,2016-11-12,In This Corner of the World,8.0,162,2016.0,11.0
1859,533143,0.84,2017-10-20,No Place in This World,0.0,0,2017.0,10.0
1860,509221,0.613,2017-03-11,This World We Live In,0.0,0,2017.0,3.0
1861,277800,0.6,2013-04-22,Backstreet Boys - In a world like this (Japan Tour),5.3,2,2013.0,4.0
1862,463601,0.6,2017-06-26,Hope This Goes Over Well/Living in an Empty World,10.0,1,2017.0,6.0
1863,475612,0.6,2012-06-05,This World Is Unreal Like a Snake in a Rope,8.0,1,2012.0,6.0
1864,208654,0.6,2013-07-20,"I Don't Feel at Home in This World Anymore: Film, Stories & Images from the Mississippi Records and Alan Lomax Archive",10.0,1,2013.0,7.0
1865,455,7.006,2002-04-11,Bend It Like Beckham,6.2,1055,2002.0,4.0
1866,12456,5.719,2003-11-07,The Five Obstructions,7.1,66,2003.0,11.0
1867,10214,11.875,2005-02-18,Son of the Mask,3.8,769,2005.0,2.0
1868,413644,7.749,2017-07-27,The Son of Bigfoot,6.5,151,2017.0,7.0
1869,9272,7.486,1993-09-24,The Good Son,6.3,351,1993.0,9.0
1870,544274,4.747,2019-04-05,The Birdcatcher's Son,0.0,0,2019.0,4.0
1871,74536,6.952,2011-11-04,The Son of No One,5.2,149,2011.0,11.0
1872,46828,5.266,1993-01-01,Son of the Pink Panther,4.0,85,1993.0,1.0
1873,43149,3.02,1933-12-22,The Son of Kong,5.5,40,1933.0,12.0
1874,537153,2.596,2018-07-11,The Grand Son,6.6,5,2018.0,7.0
1875,25636,3.698,1999-09-05,Jesus' Son,6.6,28,1999.0,9.0
1876,471968,8.653,2017-10-19,The Last Knight,7.1,48,2017.0,10.0
1877,30367,2.09,2006-01-01,The Elder Son,4.0,5,2006.0,1.0
1878,6216,2.259,2004-01-15,The Whore's Son,5.5,2,2004.0,1.0
1879,399407,1.164,,The Son,0.0,0,,
1880,530451,1.658,2018-04-19,The Wrong Son,6.0,1,2018.0,4.0
1881,536198,1.4,1901-04-01,The Prodigal Son,0.0,0,1901.0,4.0
1882,25205,6.538,2009-09-01,The Concert,7.2,243,2009.0,9.0
1883,464946,1.34,1978-10-02,The Boss' Son,0.0,0,1978.0,10.0
1884,10744,7.82,2003-01-17,The Cooler,6.8,142,2003.0,1.0
1885,30964,1.445,1999-06-25,The Lost Son,6.0,8,1999.0,6.0
1886,534109,1.4,1992-04-08,The Son of the Mekong,0.0,0,1992.0,4.0
1887,548352,2.208,2018-10-31,Intimate Strangers,7.5,5,2018.0,10.0
1888,266869,0.62,1977-11-11,Intimate Strangers,5.0,1,1977.0,11.0
1889,542169,0.6,,Intimate Strangers,0.0,0,,
1890,21200,2.173,2004-02-05,Intimate Strangers,6.1,30,2004.0,2.0
1891,10719,11.115,2003-10-09,Elf,6.6,1889,2003.0,10.0
1892,143569,1.575,2012-11-15,Elf-Man,3.1,13,2012.0,11.0
1893,559709,1.995,2018-12-08,Rent-an-Elf,3.5,2,2018.0,12.0
1894,362865,1.541,1989-03-16,11 Days 11 Nights Part 3,0.5,1,1989.0,3.0
1895,485906,0.972,2017-11-07,The Elf,5.2,10,2017.0,11.0
1896,312100,1.397,2014-12-16,Elf: Buddy's Musical Christmas,4.8,12,2014.0,12.0
1897,208488,0.664,1987-01-14,Elf 17,0.0,0,1987.0,1.0
1898,346574,0.84,1988-10-28,Dirty Love,0.0,0,1988.0,10.0
1899,269877,0.662,2010-03-17,Elf Onkel,5.5,2,2010.0,3.0
1900,532106,0.84,2005-11-15,Electra Elf: The Beginning,0.0,0,2005.0,11.0
1901,288730,0.6,2012-05-22,Elf Workout!,0.0,0,2012.0,5.0
1902,410886,0.6,1995-10-27,Elf Princess Ren,6.5,3,1995.0,10.0
1903,559552,1.4,2018-11-01,Elf Pets: Santa's St. Bernards Save Christmas,0.0,0,2018.0,11.0
1904,31333,1.123,2007-01-01,Les prédateurs,5.0,1,2007.0,1.0
1905,13699,0.6,2005-12-02,The Happy Elf,3.0,3,2005.0,12.0
1906,40532,0.6,1958-01-01,His Better Elf,6.0,1,1958.0,1.0
1907,42078,0.6,2007-10-02,Elf Bowling the Movie,1.5,2,2007.0,10.0
1908,206628,0.6,1988-10-10,"Bluetoes, the Christmas Elf",6.5,2,1988.0,10.0
1909,383941,0.6,1966-09-01,Elf Jahre alt,5.0,1,1966.0,9.0
1910,495726,0.6,2017-12-25,Elf the Musical,0.0,0,2017.0,12.0
1911,33693,2.094,2002-09-20,Funny Ha Ha,6.2,12,2002.0,9.0
1912,42189,3.875,2010-07-20,Kevin Hart: Seriously Funny,7.3,83,2010.0,7.0
1913,76535,10.215,2011-10-25,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,7.1,144,2011.0,10.0
1914,17768,2.246,1966-10-16,A Funny Thing Happened on the Way to the Forum,6.4,40,1966.0,10.0
1915,487179,1.629,2017-08-11,A Funny Thing Happened to Kelly and Ted,0.0,0,2017.0,8.0
1916,138511,0.6,2003-01-18,Cry Funny Happy,3.0,1,2003.0,1.0
1917,384982,0.6,1965-08-01,Funny Things Happen Down Under,0.0,0,1965.0,8.0
1918,255895,0.6,2006-01-01,Neil Hamburger: The World's Funnyman,0.0,0,2006.0,1.0
1919,272154,0.6,2013-10-18,That's Showbiz  Frightfully Funny - Halloween Improv,0.0,0,2013.0,10.0
1920,11112,5.671,1996-10-25,The Associate,6.4,84,1996.0,10.0
1921,506000,0.6,2018-02-17,All is funny when you have a sense of tumor,0.0,0,2018.0,2.0
1922,32174,0.6,2001-07-07,A Funny Thing Happened on the Way to the Moon,5.6,7,2001.0,7.0
1923,9925,2.851,2006-01-01,Funny Money,5.3,17,2006.0,1.0
1924,20829,10.638,2009-07-31,Funny People,5.7,634,2009.0,7.0
1925,272155,0.6,2013-10-19,That's Showbiz Frightfully Funny - Halloween Improv  - Rated R,0.0,0,2013.0,10.0
1926,303255,0.6,2014-04-25,"The funny moments from shooting of the film ""Harry Hotter and Lord Villaindemort""",0.0,0,2014.0,4.0
1927,366264,0.6,1979-05-01,American Nitro,0.0,0,1979.0,5.0
1928,353294,0.6,1963-08-01,Funny Side of Life,0.0,0,1963.0,8.0
1929,326553,0.6,2015-02-21,Keith Robinson: Back of the Bus Funny,7.0,2,2015.0,2.0
1930,510,25.706,1975-11-18,One Flew Over the Cuckoo's Nest,8.4,5264,1975.0,11.0
1931,54494,2.001,1969-10-22,The Sterile Cuckoo,5.4,8,1969.0,10.0
1932,529782,1.153,2013-11-11,The Cuckoo,0.0,0,2013.0,11.0
1933,50863,1.177,1927-10-15,Call of the Cuckoo,5.8,10,1927.0,10.0
1934,205447,0.6,1922-03-09,The Cuckoo,0.0,0,1922.0,3.0
1935,510931,1.101,2015-06-12,If the Cuckoo Don't Crow,0.0,0,2015.0,6.0
1936,193741,0.6,1948-01-01,The Cuckoo,0.0,0,1948.0,1.0
1937,275636,0.904,1933-11-11,A Cuckoo in the Nest,3.0,1,1933.0,11.0
1938,204436,5.28,2013-11-17,Jack and the Cuckoo-Clock Heart,6.9,331,2013.0,11.0
1939,87203,0.717,1950-06-10,The Cuckoo Clock,6.7,3,1950.0,6.0
1940,345098,0.6,1938-09-19,The Cuckoo Clock,5.0,1,1938.0,9.0
1941,147393,0.6,1955-12-31,The Cuckoo Waltz,5.0,5,1955.0,12.0
1942,322468,0.629,2014-09-30,The Cuckoo and the Donkey,7.0,1,2014.0,9.0
1943,442795,0.6,1941-07-24,The Cuckoo I.Q.,0.0,0,1941.0,7.0
1944,351307,0.6,1939-04-06,The Cuckoo Bird,0.0,0,1939.0,4.0
1945,237248,0.6,1948-04-08,The Bored Cuckoo,6.0,1,1948.0,4.0
1946,259288,0.6,1967-07-16,The Cuckoo Patrol,3.6,4,1967.0,7.0
1947,367210,1.337,2015-11-12,Return of the Cuckoo,6.0,1,2015.0,11.0
1948,287937,0.6,2014-12-01,The Cuckoo in the Clock,0.0,0,2014.0,12.0
1949,423109,0.6,1932-05-19,Cry of the Cuckoo in the Temple,0.0,0,1932.0,5.0
1950,55616,2.213,2002-02-28,Dracula: Pages from a Virgin's Diary,6.7,15,2002.0,2.0
1951,1550,7.041,2003-01-19,Pieces of April,6.5,95,2003.0,1.0
1952,1720,3.175,2003-02-28,Noi the Albino,6.8,48,2003.0,2.0
1953,6844,9.005,1956-10-05,The Ten Commandments,7.6,549,1956.0,10.0
1954,2122,9.007,2004-04-07,The Whole Ten Yards,5.6,448,2004.0,4.0
1955,13173,4.55,2007-08-03,The Ten,5.1,89,2007.0,8.0
1956,14064,2.862,2006-06-29,Ten Canoes,6.9,24,2006.0,6.0
1957,14843,4.816,2007-04-25,Ten Inch Hero,6.9,81,2007.0,4.0
1958,57795,2.943,2002-02-07,From Zero to Ten,6.0,59,2002.0,2.0
1959,4879,3.666,1965-09-09,Ten Little Indians,6.4,43,1965.0,9.0
1960,66754,2.069,1995-12-23,Ten Brothers,6.0,1,1995.0,12.0
1961,14633,1.777,2002-05-20,Ten,7.3,32,2002.0,5.0
1962,279516,0.749,2014-03-28,Ten,5.4,5,2014.0,3.0
1963,568433,0.6,2017-09-23,Ten,0.0,0,2017.0,9.0
1964,500900,2.07,2018-05-08,Ten Years Thailand,5.0,1,2018.0,5.0
1965,22331,1.943,2007-10-19,The Ten Commandments,6.5,6,2007.0,10.0
1966,365596,1.4,1990-01-01,Shingo's Ten Duels,0.0,0,1990.0,1.0
1967,47536,2.689,1973-04-19,Hitler: The Last Ten Days,6.7,13,1973.0,4.0
1968,53232,1.331,1931-06-13,Five and Ten,7.3,4,1931.0,6.0
1969,24805,1.725,1923-11-23,The Ten Commandments,6.7,23,1923.0,11.0
1970,466221,0.6,,ＴＥＮ,0.0,0,,
1971,388648,0.6,1971-01-01,Dot,0.0,0,1971.0,1.0
1972,46383,1.4,2007-12-07,Ten Tales,4.6,8,2007.0,12.0
1973,7270,7.142,2003-09-01,Matchstick Men,7.0,820,2003.0,9.0
1974,26195,1.384,2002-09-09,The Secret Lives of Dentists,6.6,10,2002.0,9.0
1975,302,8.55,2003-05-18,Swimming Pool,6.5,264,2003.0,5.0
1976,11376,2.851,2001-10-04,Swimming Pool,5.0,36,2001.0,10.0
1977,464477,0.84,,The Swimming Pool,0.0,0,,
1978,4946,5.191,1969-01-15,The Swimming Pool,7.0,142,1969.0,1.0
1979,390288,0.6,1977-08-29,The Swimming Pool,0.0,0,1977.0,8.0
1980,165966,0.6,2012-12-11,The Swimming Pool,0.0,0,2012.0,12.0
1981,453797,0.6,1901-08-22,Swimming Pool at Coney Island,6.0,1,1901.0,8.0
1982,356495,0.6,1905-08-27,"In the Swimming Pool, Palm Beach, Florida",5.0,1,1905.0,8.0
1983,29498,0.6,1971-04-14,The Fourth Victim,6.8,3,1971.0,4.0
1984,337,4.558,2003-09-17,Monsieur Ibrahim,7.1,60,2003.0,9.0
1985,61401,0.6,2002-09-13,Tibet: Cry of the Snow Lion,8.0,6,2002.0,9.0
1986,117629,2.185,2012-05-16,Yossi,7.0,31,2012.0,5.0
1987,17614,2.594,2002-08-28,Yossi & Jagger,7.0,45,2002.0,8.0
1988,4552,10.023,2003-06-13,A Tale of Two Sisters,7.0,402,2003.0,6.0
1989,564746,0.945,2018-10-12,Cemetery Tales: A Tale of Two Sisters,0.0,0,2018.0,10.0
1990,461282,0.865,2017-06-01,The Mitfords: A Tale of Two Sisters,0.0,0,2017.0,6.0
1991,461291,0.616,2017-06-10,A Tale of Two Sisters,0.0,0,2017.0,6.0
1992,460228,0.6,2017-06-06,Amelia: A Tale of Two Sisters,0.0,0,2017.0,6.0
1993,460708,0.6,2017-06-06,Jackie: A Tale of Two Sisters,0.0,0,2017.0,6.0
1994,481482,0.6,2015-07-03,The Diary of Anne Frank: A Tale of Two Sisters,0.0,0,2015.0,7.0
1995,248153,0.6,2004-01-01,A Tale of Two Sisters - Lorna Luft and Liza Minnelli,8.0,1,2004.0,1.0
1996,14254,11.151,2009-01-30,The Uninvited,6.3,730,2009.0,1.0
1997,11042,6.516,2003-05-21,The Barbarian Invasions,7.1,145,2003.0,5.0
1998,12093,8.288,2002-08-23,Lilya 4-ever,7.8,237,2002.0,8.0
1999,22,46.573,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,7.7,11887,2003.0,7.0
2000,567350,0.6,2003-12-02,An Epic at Sea: The Making of 'Pirates of the Caribbean: The Curse of the Black Pearl',0.0,0,2003.0,12.0
2001,1277,2.714,1999-10-21,Gloomy Sunday,8.0,18,1999.0,10.0
2002,470,12.441,2003-09-06,21 Grams,7.3,1530,2003.0,9.0
2003,11023,6.567,2003-08-20,Thirteen,6.4,711,2003.0,8.0
2004,298,11.689,2007-06-06,Ocean's Thirteen,6.6,3336,2007.0,6.0
2005,11973,8.966,2000-12-24,Thirteen Days,7.0,310,2000.0,12.0
2006,138735,3.732,2012-07-04,Little Thirteen,6.2,12,2012.0,7.0
2007,222581,1.572,2013-06-11,Five Thirteen,4.3,4,2013.0,6.0
2008,91181,1.563,1932-09-16,Thirteen Women,6.3,10,1932.0,9.0
2009,6103,2.359,1985-09-19,Thirteen at Dinner,5.6,17,1985.0,9.0
2010,17734,2.987,2001-09-02,Thirteen Conversations About One Thing,6.7,41,2001.0,9.0
2011,168359,0.6,1988-01-01,Thirteen,0.0,0,1988.0,1.0
2012,187485,0.6,1974-03-19,Thirteen,0.0,0,1974.0,3.0
2013,125092,0.6,1997-09-06,Thirteen,6.0,2,1997.0,9.0
2014,264482,1.305,1937-05-08,The Thirteen,5.8,4,1937.0,5.0
2015,160368,1.159,2008-01-20,Thirteen or So Minutes,5.7,15,2008.0,1.0
2016,27477,0.954,2002-01-01,Thirteen Erotic Ghosts,5.0,2,2002.0,1.0
2017,533396,0.84,1955-12-28,Thirteen at the Table,0.0,0,1955.0,12.0
2018,186648,0.6,1970-01-08,Thirteen Worms,0.0,0,1970.0,1.0
2019,420556,0.6,2016-07-29,PWG Thirteen,0.0,0,2016.0,7.0
2020,425992,0.6,1930-12-30,Thirteen Days,0.0,0,1930.0,12.0
2021,290658,0.6,1998-01-01,Reason Thirteen,0.0,0,1998.0,1.0
2022,157926,0.6,1932-12-15,Officer Thirteen,4.0,1,1932.0,12.0
2023,5289,7.559,2005-01-17,Chaos,6.2,439,2005.0,1.0
2024,12912,6.462,2008-03-14,Chaos Theory,6.2,197,2008.0,3.0
2025,426249,10.826,2019-02-08,Lords of Chaos,6.8,40,2019.0,2.0
2026,44164,1.787,2001-10-03,Chaos,6.9,19,2001.0,10.0
2027,39914,1.589,2005-08-10,Chaos,4.4,13,2005.0,8.0
2028,283227,6.855,2015-03-26,A Little Chaos,6.2,396,2015.0,3.0
2029,530454,3.572,2018-09-14,American Chaos,6.0,6,2018.0,9.0
2030,39983,1.58,2000-06-30,Chaos,6.2,16,2000.0,6.0
2031,412656,2.459,2020-12-31,Chaos Walking,0.0,0,2020.0,12.0
2032,83651,4.41,1975-04-01,The Chaos Class,7.2,36,1975.0,4.0
2033,75190,2.676,2011-09-27,Jeff Dunham: Controlled Chaos,6.5,27,2011.0,9.0
2034,22274,5.697,2008-02-01,Quiet Chaos,6.4,81,2008.0,2.0
2035,500748,1.995,2018-01-08,Nine Meals from Chaos,5.8,4,2018.0,1.0
2036,52557,5.119,1983-03-23,Banzaï,6.2,71,1983.0,3.0
2037,251121,0.6,2002-09-26,Chaos,0.0,0,2002.0,9.0
2038,367312,0.6,,Chaos,1.0,1,,
